iata,long,lat
OER,18.9899997711181,63.4082984924316
KRN,20.336799621582,67.821998596191
SFT,21.0769004821777,64.6248016357421
UME,20.282800674438,63.791801452637
VHM,16.8335990905761,64.5791015625
ORB,15.0380001068115,59.2237014770507
VST,16.6336002349853,59.5894012451171
LLA,22.121999740601,65.543800354004
ARN,17.918600082397,59.651901245117
BMA,17.9416999816894,59.3544006347656
BLE,15.5151996612548,60.4220008850097
LPI,15.6805000305,58.4062004089
NRK,16.2506008148193,58.5862998962402
VBY,18.346200942993,57.662799835205
RLG,12.2783002852999,53.9182014465
CPT,18.6016998291,-33.9648017883
DUR,31.1197222222,-29.6144444444
GRJ,22.378900528,-34.0055999756
HDS,31.0487003326,-24.3686008452999
JNB,28.246,-26.1392
HLA,27.9260997772,-25.9384994506999
PLZ,25.6173000336,-33.9849014282
RCB,32.0920982361,-28.7409992218
FRW,27.4745006561279,-21.1595993041992
BBK,25.1623992919921,-17.8328990936279
MUB,23.4311008453369,-19.9726009368896
GBE,25.9181995391845,-24.5552005767822
BZV,15.2530002593994,-4.25169992446899
PNR,11.8865995407104,-4.81603002548217
MTS,31.3075008392334,-26.5289993286132
BGF,18.5188007354736,4.39847993850708
SSG,8.70872020721435,3.75527000427246
MRU,57.6836013793945,-20.4302005767822
RRG,63.3610000610351,-19.7576999664306
DLA,9.71947956084999,4.0060801506
GOU,13.3701000213623,9.33588981628418
LVI,25.8227005004882,-17.8218002319335
LUN,28.4526004791,-15.3308000565
MFU,31.9365997314453,-13.2588996887207
NLA,28.66489982605,-12.998100280762
HAH,43.2719,-11.5337
DZA,45.2811012268066,-12.8046998977661
RUN,55.5102996826171,-20.8871002197265
ZSE,55.4249992370605,-21.3208999633789
TNR,47.4788017273,-18.7968997955
SMS,49.8157997131347,-17.0939006805419
TMM,49.3925018310546,-18.1095008850097
MOQ,44.3176002502441,-20.2847003936767
DIE,49.2916984558105,-12.3493995666503
ANM,50.3202018737793,-14.9994001388549
MJN,46.3512325286999,-15.6668417421
NOS,48.3148002625,-13.3121004105
WMN,49.6883010864257,-15.4366998672485
SVB,50.1747016906738,-14.2785997390747
TLE,43.7285003662109,-23.3833999633789
SSY,14.2469997406005,-6.26989984512329
NOV,15.7604999542236,-12.8088998794555
LAD,13.2312002181999,-8.85836982727
MEG,16.312400817871,-9.52509021759033
SPP,17.7198009490966,-14.657600402832
VHC,20.431900024414,-9.6890697479248
LUO,19.8976993560791,-11.768099784851
LBV,9.41228008269999,0.458600014448
TMS,6.71215009689331,0.378174990415573
BEW,34.907600402832,-19.7964000701904
VXC,35.266300201416,-13.2740001678466
MPM,32.5726013183593,-25.920799255371
APL,39.2817993164062,-15.1056003570556
POL,40.5240135192871,-12.9917621612548
UEL,36.86909866333,-17.8554992675781
TET,33.6402015686035,-16.1047992706298
VNX,35.3133010864257,-22.0184001922607
SEZ,55.521800994873,-4.67433977127075
PRI,55.6913986206054,-4.31929016113281
NDJ,15.0340003967285,12.1337003707885
BUQ,28.6179008483886,-20.0174007415771
VFA,25.8390007019042,-18.0958995819091
HRE,31.0928001403808,-17.9318008422851
BLZ,34.9739990234375,-15.679100036621
LLW,33.78099823,-13.7894001007
MSU,27.5524997711181,-29.4622993469238
FIH,15.4446001053,-4.38574981689
MDK,18.2887001038,0.0226000007242
GMA,19.7712993621999,3.23536992072999
FKI,25.3379993439,0.481638997793
IRP,27.588300704956,2.82761001586914
BUX,30.2208003997802,1.56571996212005
FBM,27.5308990479,-11.5913000107
KGA,22.4692001343,-5.90005016327
MJM,23.5690002440999,-6.12124013901
BKO,-7.94994020462036,12.5334997177124
BJL,-16.6522006988525,13.3380002975463
FUE,-13.8638000488281,28.4526996612548
VDE,-17.8871002197265,27.8148002624511
SPC,-17.7555999755859,28.6264991760253
LPA,-15.3865995407104,27.931900024414
ACE,-13.6051998138427,28.945499420166
TFS,-16.5725002289,28.044500351
TFN,-16.3414993286,28.4827003479
MLN,-2.9562599659,35.279800415
FNA,-13.1955003738403,8.61643981933593
MLW,-10.7587003707885,6.2890601158142
ROB,-10.3622999191284,6.23378992080688
AGA,-9.41306972503662,30.3250007629394
FEZ,-4.97796010970999,33.9272994995
OUD,-1.92399001121521,34.7872009277343
RBA,-6.75152015686035,34.0514984130859
CMN,-7.58997011184692,33.3675003051757
RAK,-8.03629970551,31.6068992614999
OZZ,-6.90943002701,30.9391002655
TNG,-5.91689014435,35.7268981934
ZIG,-16.281799,12.5556
DKR,-17.4902000427246,14.7397003173828
NKC,-15.9484996795654,18.0981998443603
NDB,-17.0300006866455,20.9330997467041
SID,-22.9493999481201,16.7413997650146
BVC,-22.8889007568359,16.1364994049072
MMO,-23.2136993408203,15.1559000015258
VXE,-25.0552997589111,16.8332004547119
ADD,38.7993011474999,8.97789001465
AMH,37.5904998779296,6.03939008712768
AXU,38.7728004455566,14.1468000411987
DIR,41.8541984558105,9.62469959259033
JIM,36.8166007995605,7.66609001159668
LLI,38.9799995422363,11.9750003814697
MQX,39.5335006713867,13.4673995971679
ASO,34.5862998962402,10.0185003280639
BJM,29.3185005187988,-3.32401990890502
HGA,44.0887985229492,9.51817035675048
BBO,44.9411010742187,10.3892002105712
ABS,31.611700058,22.3759994506999
CAI,31.4055995941162,30.1219005584716
HRG,33.7994003295898,27.1783008575439
LXR,32.7066001891999,25.670999527
ASW,32.8199996948,23.9643993378
EDL,35.238899230957,0.404457986354827
KTL,34.9585990905761,0.971988976001739
LOK,35.6086997985839,3.12196993827819
LAU,40.913101196289,-2.25241994857788
MBA,39.5942001342773,-4.03483009338378
WIL,36.8148002624511,-1.32172000408172
WJR,40.0915985107421,1.73324000835418
AKF,23.3139991760253,24.1786994934082
BEN,20.2695007324,32.0968017577999
TIP,13.1590003967,32.6635017395
KGL,30.1394996643,-1.96862995624999
KME,28.9078998565673,-2.46223998069763
JUB,31.6011009216,4.87201023102
KRT,32.5531997680664,15.589500427246
ARK,36.63330078125,-3.36778998374938
DAR,39.2025985717999,-6.87810993195
JRO,37.0745010376,-3.42940998077
MWZ,32.9327011108398,-2.44448995590209
ZNZ,39.224899292,-6.22202014922999
EBB,32.4435005187988,0.0423859991133213
TIA,19.7206001282,41.4146995544
BOJ,27.5151996612548,42.5695991516113
PDV,24.8508,42.067799
SOF,23.4114360809326,42.6966934204101
VAR,27.8251,43.232101
LCA,33.624900817871,34.8750991821289
PFO,32.4856986999511,34.7179985046386
DBV,18.2681999206542,42.5614013671875
PUY,13.9222002029418,44.8935012817382
RJK,14.5703001022338,45.2168998718261
SPU,16.2980003356933,43.5388984680175
ZAG,16.0687999725,45.7429008484
ZAD,15.3466997146606,44.108299255371
ALC,-0.558156013488769,38.2821998596191
LEI,-2.3701000213623,36.8438987731933
OVD,-6.03461980819702,43.5635986328125
BIO,-2.91060996055603,43.3011016845703
BCN,2.0784599781036,41.297100067139
BJZ,-6.8213300704956,38.891300201416
LCG,-8.37726020812988,43.3021011352539
GRO,2.7605500221,41.901000977
GRX,-3.77735996246337,37.1887016296386
IBZ,1.37311995028999,38.8728981018
XRY,-6.06011009216308,36.7445983886718
MJV,-0.812389016151428,37.7750015258789
MAD,-3.56264,40.471926
AGP,-4.49911022186279,36.6749000549316
MAH,4.21864986419677,39.8625984191894
PNA,-1.64632999897003,42.7700004577636
REU,1.16717004776,41.1473999023437
EAS,-1.79060995578765,43.3564987182617
SCQ,-8.41514015197753,42.8963012695312
VLC,-0.481624990701675,39.4892997741699
VLL,-4.85194015503,41.7061004639
VGO,-8.62677001953125,42.2318000793457
SDR,-3.82000994682312,43.4271011352539
ZAZ,-1.04155004024505,41.6661987304687
SVQ,-5.89310979843139,37.4179992675781
AGF,0.590556025505065,44.1747016906738
BOD,-0.715556025505,44.8283004761
EGC,0.518611013889312,44.8252983093261
PIS,0.306665986776351,46.5876998901367
LIG,1.17944002151489,45.8628005981445
TLS,1.36382,43.629101
LDE,-0.00643899990245699,43.1786994934082
BVE,5.980003,48.780001
BIQ,-1.5311111,43.4683333
DCM,2.28918004035949,43.5563011169433
RDZ,2.48267006874084,44.407901763916
LPY,3.76289010047912,45.0806999206543
ETZ,6.25131988525,48.9821014404
BIA,9.48373031616211,42.5527000427246
CLY,8.7930556,42.5244444
FSC,9.09778022766113,41.5005989074707
AJA,8.8029203414917,41.923599243164
CFE,3.1691699028,45.7867012024
LYS,5.0811111,45.7255556
AUR,2.42194008827209,44.8913993835449
EBU,4.2963900566101,45.540599822998
CCF,2.3063199520111,43.2159996032714
MRS,5.22142410278,43.439271922
NCE,7.21586990356,43.6584014893
PGF,2.87067008018493,42.7403984069824
MPL,3.96301007270813,43.5761985778808
BZR,3.35389995574951,43.323501586914
AVN,4.90183019638061,43.907299041748
BVA,2.11278009414672,49.4543991088867
LEH,0.0880559980869293,49.5339012145996
XCR,4.18449020385742,48.7761001586914
TUF,0.727605998516,47.4322013855
CDG,2.54999995232,49.0127983093
ORY,2.3794444,48.7233333
LIL,3.086886,50.563332
BES,-4.41854000091552,48.447898864746
DOL,0.154305994511,49.3652992249
LRT,-3.44000005722045,47.7606010437011
RNS,-1.73478996754,48.0694999694999
UIP,-4.16778993606567,47.974998474121
NTE,-1.61073005199,47.1531982422
BSL,7.5291667,47.59
DIJ,5.09000015259,47.268901825
SXB,7.62823009490966,48.5382995605468
TLN,6.14602994919,43.0973014832
FNI,4.4163498878479,43.7574005126953
FSP,-56.1730995178222,46.7629013061523
AXD,25.9563007354736,40.855899810791
VOL,22.7943000793457,39.2196006774902
JKH,26.1406002044677,38.3432006835937
IOA,20.8225002288818,39.6963996887207
HER,25.1802997589,35.3396987915
KIT,23.0170001984,36.2742996216
EFL,20.5004997253417,38.1200981140136
KLX,22.025499343872,37.0682983398437
KGS,27.0916996002197,36.7933006286621
AOK,27.1459999084472,35.4213981628418
CFU,19.9116992950439,39.6018981933593
KSJ,26.9099998473999,35.4213981628
KVA,24.6191997528076,40.9132995605468
LRS,26.8003005981,37.1848983764999
LXS,25.2362995147999,39.917098999
JMK,25.3481006622314,37.4351005554199
MJT,26.5983009338,39.0567016602
PVK,20.7653007507324,38.9254989624023
RHO,28.0862007141113,36.4053993225097
CHQ,24.1497001647949,35.5317001342773
JSI,23.5037002563476,39.1771011352539
SMI,26.9116992950439,37.6899986267089
JTR,25.479299545288,36.3992004394531
JSH,26.1012992858886,35.2160987854003
SKU,24.4871997833,38.9676017761
SKG,22.9708995819091,40.5196990966796
ZTH,20.8843002319335,37.7509002685546
BUD,19.2555999755999,47.4369010924999
BRI,16.760599,41.138901
PSR,14.1811,42.431702
BDS,17.947001,40.6576
SUF,16.2423,38.905399
CTA,15.0664,37.466801
LMP,12.6181,35.497898
PMO,13.091,38.175999
REG,15.6516,38.071201
TPS,12.488,37.9114
AHO,8.29077,40.632099
CAG,9.05428,39.251499
OLB,9.51763,40.898701
MXP,8.72811,45.6306
BGY,9.70417,45.673901
TRN,7.64963,45.200802
GOA,8.8375,44.4133
LIN,9.27674,45.445099
PMF,10.2964,44.824501
CUF,7.62322,44.547001
BZO,11.3264,46.460201
BLQ,11.2887,44.5354
TSF,12.1944,45.648399
TRS,13.4722,45.827499
RMI,12.6117,44.020302
VRN,10.8885,45.395699
VCE,12.3519,45.505299
CIA,12.5949,41.7994
FCO,12.2388889,41.8002778
EBA,10.2394,42.7603
NAP,14.2908,40.886002
PSA,10.3927,43.683899
FLR,11.2051,43.810001
PEG,12.5132,43.095901
LJU,14.4576,46.223701
KLV,12.914999961853,50.2029991149902
OSR,18.111099243164,49.6963005065918
PED,15.7385997772216,50.0134010314941
PRG,14.26,50.1008
BRQ,16.6944007873535,49.1512985229492
TLV,34.8866996765136,32.0113983154296
ETH,34.9600982666015,29.5613002777099
HFA,35.043098449707,32.809398651123
SDV,34.7821998596191,32.1147003173828
MLA,14.4775,35.857498
GRZ,15.4395999908447,46.9911003112793
LNZ,14.1875,48.2332
SZG,13.0043001175,47.7933006286999
VIE,16.569700241089,48.110298156738
SMA,-25.1706008911132,36.9714012145996
FAO,-7.96590995789,37.0144004822
GRW,-28.029800415039,39.0922012329101
HOR,-28.7159004211425,38.5199012756347
TER,-27.0907993316999,38.7617988585999
PDL,-25.6979007721,37.7411994934
PIX,-28.4412994384765,38.5542984008789
OPO,-8.68138980865,41.2481002808
PXO,-16.3500003815,33.0733985901
LIS,-9.13591957092,38.7812995911
OMO,17.8458995819091,43.282901763916
SJJ,18.3314990997314,43.8246002197265
BAY,23.4699993133544,47.6584014892578
CND,28.4883003234863,44.3622016906738
CLJ,23.6861991882324,46.7851982116699
IAS,27.6205997467041,47.1785011291503
OMR,21.9025001525878,47.0252990722656
OTP,26.085,44.5711111
SBZ,24.0912990570068,45.7855987548828
SUJ,22.88570022583,47.7033004760742
TGM,24.4125003814697,46.4677009582519
GVA,6.10895013809204,46.2380981445312
BRN,7.49714994430999,46.914100647
ZRH,8.5491695404053,47.464698791504
ACH,9.56077003478999,47.4850006104
ESB,32.995098114,40.1281013488999
ADA,35.2803993224999,36.9822006226
AYT,30.800501,36.898701
GZT,37.4786987305,36.9472007751
KYA,32.561901,37.979
MLX,38.253899,38.353699
VAS,36.9035,39.813801
ASR,35.4953994751,38.770401001
DNZ,29.7012996674,37.7855987549
IST,28.8145999907999,40.9768981934
ADB,27.156999588,38.2924003601
DLM,28.7924995422,36.7131004333
EZS,39.2914009094,38.6068992615
DIY,40.2010002136,37.893901825
ERC,39.5270004271999,39.7102012634
ERZ,41.1702003478999,39.9565010071
TZX,39.7896995544433,40.9950981140136
VAN,43.3322982788085,38.4682006835937
BAL,41.1166000366,37.9290008544999
KIV,28.9309997558593,46.9277000427246
SKP,21.621401,41.961601
GIB,-5.34965991974,36.1511993408
BEG,20.3090991974,44.8184013367
TGD,19.2518997192382,42.3594017028808
PRN,21.035801,42.5728
TIV,18.7233009338378,42.4047012329101
BTS,17.2126998901367,48.1702003479003
KSC,21.2411003112792,48.663101196289
PLS,-72.2658996582031,21.7735996246337
XSC,-71.528503418,21.5156993865999
LRM,-68.9117965698242,18.4507007598876
PUJ,-68.3634033203,18.5673999785999
POP,-70.5699996948242,19.7579002380371
SDQ,-69.668899536133,18.42970085144
STI,-70.6046981811523,19.406099319458
GUA,-90.5274963378906,14.5832996368408
LCE,-86.852997,15.7425
SAP,-87.923599243164,15.4525995254516
RTB,-86.523003,16.316799
TGU,-87.2172012329101,14.060899734497
KIN,-76.7874984741211,17.9356994628906
MBJ,-77.9133987426757,18.5037002563476
ACA,-99.7539978027343,16.7570991516113
AGU,-102.318001,21.705601
HUX,-96.2626037597656,15.7753000259399
CME,-91.7990036010742,18.6536998748779
CUL,-107.474998474,24.7644996643
CEN,-109.833000183105,27.3925991058349
CJS,-106.429000854492,31.6361007690429
CUU,-105.964996338,28.7028999329
CVM,-98.9564971924,23.7033004761
CZM,-86.9255981445312,20.5223999023437
DGO,-104.527999878,24.1242008209
TPQ,-104.843002319335,21.4195003509521
GDL,-103.310997009277,20.5217990875244
HMO,-111.047996521,29.0958995819
CLQ,-103.577003479,19.2770004272
SLW,-100.929000854492,25.5494995117187
LZC,-102.221000671,18.0016994476
LMM,-109.081001282,25.6851997375
BJX,-101.481002808,20.9934997559
LAP,-110.361999512,24.0727005004999
MAM,-97.5252990723,25.7698993683
MID,-89.657699585,20.9370002746999
MXL,-115.241996765,32.6305999756
MLM,-101.025001526,19.849899292
MEX,-99.072098,19.4363
MTY,-100.107002258,25.7784996033
MZT,-106.26599884,23.1613998413
OAX,-96.726600647,16.9999008179
PAZ,-97.4608001709,20.6026992798
PBC,-98.3713989258,19.1581001282
PDS,-100.535003662109,28.62739944458
UPN,-102.039001464843,19.3966999053955
PVR,-105.253997802734,20.6800994873046
PXM,-97.0891036987,15.8768997192
QRO,-100.185997009,20.6173000336
REX,-98.2285003662,26.0088996886999
SJD,-109.721000671386,23.1518001556396
SLP,-100.930999756,22.2542991638
TRC,-103.411003113,25.5683002471999
TGZ,-93.0224990845,16.5636005402
TIJ,-116.970001220703,32.5410995483398
TAM,-97.8658981323,22.2964000702
TLC,-99.5660018921,19.3370990753
CUN,-86.8770980835,21.0365009308
VSA,-92.817398071289,17.9969997406005
VER,-96.1873016357,19.1459007263
ZCL,-102.68699646,22.8971004486
ZIH,-101.460998535,17.601600647
ZLO,-104.558998108,19.1448001861999
MGA,-86.1681976318359,12.1415004730224
BOC,-82.2508010864257,9.3408498764038
CHX,-82.5167999267578,9.45864009857177
DAV,-82.4349975585937,8.39099979400634
PAC,-79.5556030273437,8.97334003448486
PTY,-79.3834991455,9.0713596344
GLF,-83.1821975708007,8.65400981903076
LIR,-85.5444030761718,10.5932998657226
